0,Rank,County,State,StateID,Median household income,,,,
1,1,New York  County,New York,36,"$69,659 ",,,,
2,2,Arlington County,Virginia,51,"$103,208 ",,,,
3,3,Falls Church City County,Virginia,51,"$120,000 ",,,,
4,4,Marin County,California,06,"$90,839 ",,,,
5,5,Alexandria City County,Virginia,51,"$85,706 ",,,,
6,6,Pitkin County,Colorado,08,"$72,745 ",,,,
7,7,Los Alamos County,New Mexico,35,"$106,686 ",,,,
8,8,Fairfax   County,Virginia,51,"$110,292 ",,,,
9,9,Hunterdon County,New Jersey,34,"$106,143 ",,,,
10,10,Borden County,Texas,48,"$71,607 ",,,,
11,11,Montgomery County,Maryland,24,"$98,221 ",,,,
12,12,Morris County,New Jersey,34,"$98,633 ",,,,
13,13,Fairfield County,Connecticut,09,"$82,283 ",,,,
14,14,San Francisco County,California,06,"$75,604 ",,,,
15,15,Howard County,Maryland,24,"$109,865 ",,,,
16,16,Westchester County,New York,36,"$81,946 ",,,,
17,17,Somerset County,New Jersey,34,"$99,020 ",,,,
18,18,Nantucket County,Massachusetts,25,"$85,478 ",,,,
19,19,Loudoun County,Virginia,51,"$122,238 ",,,,
20,20,North Slope County,Alaska,02,"$80,761 ",,,,
21,21,San Mateo County,California,06,"$88,202 ",,,,
22,22,Kalawao County,Hawaii,15,"$59,375 ",,,,
23,23,Washington City County,District of Columbia,10,"$65,830 ",,,,
24,24,Goochland County,Virginia,51,"$80,976 ",,,,
25,25,Norfolk County,Massachusetts,25,"$84,916 ",,,,
26,26,Fairfax City County,Virginia,51,"$97,242 ",,,,
27,27,Douglas County,Colorado,08,"$101,591 ",,,,
28,28,Teton County,Wyoming,56,"$68,078 ",,,,
29,29,Bergen County,New Jersey,34,"$83,794 ",,,,
30,30,Middlesex County,Massachusetts,25,"$82,090 ",,,,
31,31,Monmouth County,New Jersey,34,"$84,526 ",,,,
32,32,Summit County,Utah,49,"$83,336 ",,,,
33,33,Nassau County,New York,36,"$97,690 ",,,,
34,34,Mineral County,Colorado,08,"$47,083 ",,,,
35,35,Chester County,Pennsylvania,42,"$86,050 ",,,,
36,36,Ozaukee County,Wisconsin,55,"$75,457 ",,,,
37,37,Clear Creek County,Colorado,08,"$67,259 ",,,,
38,38,Santa Clara County,California,06,"$91,702 ",,,,
39,39,Montgomery County,Pennsylvania,42,"$79,183 ",,,,
40,40,Williamson County,Tennessee,47,"$89,779 ",,,,
41,41,San Miguel County,Colorado,08,"$63,594 ",,,,
42,42,Anne Arundel County,Maryland,24,"$87,430 ",,,,
43,43,Putnam County,New York,36,"$95,117 ",,,,
44,44,Newport County,Rhode Island,44,"$71,713 ",,,,
45,45,Delaware   County,Ohio,39,"$89,757 ",,,,
46,46,Middlesex County,Connecticut,09,"$76,994 ",,,,
47,47,King County,Washington,53,"$71,811 ",,,,
48,48,Fauquier County,Virginia,51,"$88,409 ",,,,
49,49,Hamilton County,Indiana,18,"$82,468 ",,,,
50,50,Eagle County,Colorado,08,"$74,456 ",,,,
51,51,James City   County,Virginia,51,"$76,960 ",,,,
52,52,Bristol County,Rhode Island,44,"$71,238 ",,,,
53,53,Johnson County,Kansas,20,"$74,717 ",,,,
54,54,Clarke County,Virginia,51,"$77,597 ",,,,
55,55,Williams County,North Dakota,38,"$76,210 ",,,,
56,56,DuPage County,Illinois,17,"$78,487 ",,,,
57,57,Poquoson City County,Virginia,51,"$81,892 ",,,,
58,58,Rockingham County,New Hampshire,33,"$77,348 ",,,,
59,59,Calvert County,Maryland,24,"$95,477 ",,,,
60,60,Contra Costa County,California,06,"$78,756 ",,,,
61,61,Queen Anne's County,Maryland,24,"$87,256 ",,,,
62,62,Gilpin County,Colorado,08,"$63,885 ",,,,
63,63,Talbot County,Maryland,24,"$61,597 ",,,,
64,64,Lake County,Illinois,17,"$77,469 ",,,,
65,65,Boulder County,Colorado,08,"$67,956 ",,,,
66,66,Billings County,North Dakota,38,"$57,083 ",,,,
67,67,Sussex County,New Jersey,34,"$87,335 ",,,,
68,,,Connecticut,09,"$69,461 ",,,,
69,68,Collin,Texas,48,"$82,762 ",,,,Collin
70,69,San Juan,Washington,53,"$53,376 ",,,,San Juan
71,70,Litchfield,Connecticut,09,"$71,338 ",,,,Litchfield
72,71,Waukesha,Wisconsin,55,"$75,850 ",,,,Waukesha
73,72,Juneau,Alaska,02,"$81,490 ",,,,Juneau
74,73,Hennepin,Minnesota,27,"$64,403 ",,,,Hennepin
75,74,Boone,Indiana,18,"$67,255 ",,,,Boone
76,75,Bucks,Pennsylvania,42,"$76,555 ",,,,Bucks
77,76,Mercer,New Jersey,34,"$73,480 ",,,,Mercer
78,77,Carver,Minnesota,27,"$83,773 ",,,,Carver
79,78,Broomfield,Colorado,08,"$77,998 ",,,,Broomfield
80,79,Prince William,Virginia,51,"$98,071 ",,,,Prince William
81,80,Charles,Maryland,24,"$93,160 ",,,,Charles
82,81,Albemarle,Virginia,51,"$67,725 ",,,,Albemarle
83,82,Skagway,Alaska,02,"$71,667 ",,,,Skagway
84,83,Bristol Bay,Alaska,02,"$79,531 ",,,,Bristol Bay
85,84,Washington County,Rhode Island,44,"$72,138 ",,,,Washington County
86,85,Suffolk,New York,36,"$87,763 ",,,,Suffolk
87,86,Frederick,Maryland,24,"$84,570 ",,,,Frederick
88,87,St. Johns,Florida,12,"$64,876 ",,,,St. Johns
89,88,Burlington,New Jersey,34,"$78,446 ",,,,Burlington
90,89,Fulton,Georgia,13,"$56,857 ",,,,Fulton
91,90,Washington County,Minnesota,27,"$81,540 ",,,,Washington County
92,91,Stafford,Virginia,51,"$97,110 ",,,,Stafford
93,92,Rappahannock,Virginia,51,"$56,438 ",,,,Rappahannock
94,93,Oakland,Michigan,26,"$65,594 ",,,,Oakland
95,94,Collier,Florida,12,"$55,843 ",,,,Collier
96,95,York,Virginia,51,"$82,073 ",,,,York
97,96,Hinsdale,Colorado,08,"$56,667 ",,,,Hinsdale
98,,,Maryland,24,"$73,538 ",,,,
99,97,Divide,North Dakota,38,"$55,057 ",,,,Divide
100,98,Anchorage,Alaska,02,"$77,454 ",,,,Anchorage
101,99,Roberts,Texas,48,"$67,321 ",,,,Roberts
102,100,Union,South Dakota,46,"$63,468 ",,,,Union
103,101,Carroll,Maryland,24,"$84,790 ",,,,Carroll
104,102,Barnstable,Massachusetts,25,"$60,526 ",,,,Barnstable
105,103,Jefferson,Colorado,08,"$68,984 ",,,,Jefferson
106,104,Elbert,Colorado,08,"$82,118 ",,,,Elbert
107,,,New Jersey,34,"$71,629 ",,,,
108,105,St. Mary's,Maryland,24,"$85,672 ",,,,St. Mary's
109,106,Sublette,Wyoming,56,"$77,900 ",,,,Sublette
110,107,Dallas,Iowa,19,"$73,847 ",,,,Dallas
111,108,Kendall,Texas,48,"$73,410 ",,,,Kendall
112,,,Massachusetts,25,"$66,866 ",,,,
113,109,Alameda,California,06,"$72,112 ",,,,Alameda
114,110,Blaine,Idaho,16,"$64,042 ",,,,Blaine
115,111,Scott,Minnesota,27,"$86,112 ",,,,Scott
116,112,Harford,Maryland,24,"$80,622 ",,,,Harford
117,113,Fayette,Georgia,13,"$79,977 ",,,,Fayette
118,114,Denali,Alaska,02,"$72,500 ",,,,Denali
119,115,Plymouth,Massachusetts,25,"$75,092 ",,,,Plymouth
120,116,Saratoga,New York,36,"$69,826 ",,,,Saratoga
121,117,Essex,Massachusetts,25,"$67,311 ",,,,Essex
122,118,Platte,Missouri,29,"$67,721 ",,,,Platte
123,119,Union,New Jersey,34,"$68,507 ",,,,Union
124,120,Placer,California,06,"$72,725 ",,,,Placer
125,121,El Dorado,California,06,"$69,297 ",,,,El Dorado
126,122,Routt,Colorado,08,"$62,002 ",,,,Routt
127,123,Lincoln,South Dakota,46,"$74,751 ",,,,Lincoln
128,124,Dakota,Minnesota,27,"$73,732 ",,,,Dakota
129,125,Napa,California,06,"$70,443 ",,,,Napa
130,126,St. Louis County,Missouri,29,"$58,910 ",,,,St. Louis County
131,127,Hartford,Connecticut,09,"$64,967 ",,,,Hartford
132,128,Rockwall,Texas,48,"$86,119 ",,,,Rockwall
133,129,Rockland,New York,36,"$84,951 ",,,,Rockland
134,130,Forsyth,Georgia,13,"$86,569 ",,,,Forsyth
135,131,Orange,North Carolina,37,"$55,569 ",,,,Orange
136,132,Geauga,Ohio,39,"$67,663 ",,,,Geauga
137,133,Tolland,Connecticut,09,"$80,529 ",,,,Tolland
138,134,Hillsborough,New Hampshire,33,"$69,829 ",,,,Hillsborough
139,135,Baltimore County,Maryland,24,"$66,486 ",,,,Baltimore County
140,136,Middlesex,New Jersey,34,"$79,596 ",,,,Middlesex
141,137,Yakutat,Alaska,02,"$72,500 ",,,,Yakutat
142,138,King George,Virginia,51,"$81,753 ",,,,King George
143,139,Petersburg Census Area,Alaska,02,"$63,934 ",,,,Petersburg Census Area
144,140,Douglas,Nevada,32,"$60,100 ",,,,Douglas
145,141,Fort Bend,Texas,48,"$85,297 ",,,,Fort Bend
146,142,Olmsted,Minnesota,27,"$66,252 ",,,,Olmsted
147,143,Loving,Texas,48,"$68,750 ",,,,Loving
148,144,Orange,California,06,"$75,422 ",,,,Orange
149,145,Martin,Florida,12,"$49,846 ",,,,Martin
150,146,Summit,Colorado,08,"$63,697 ",,,,Summit
151,147,Monroe,Florida,12,"$53,607 ",,,,Monroe
152,148,Denton,Texas,48,"$74,155 ",,,,Denton
153,149,Campbell,Wyoming,56,"$79,488 ",,,,Campbell
154,150,Kent,Rhode Island,44,"$62,279 ",,,,Kent
155,151,Mountrail,North Dakota,38,"$68,722 ",,,,Mountrail
156,152,Oconee,Georgia,13,"$75,004 ",,,,Oconee
157,153,Dunn,North Dakota,38,"$60,500 ",,,,Dunn
158,154,New London,Connecticut,09,"$66,583 ",,,,New London
159,155,Dane,Wisconsin,55,"$61,721 ",,,,Dane
160,156,Midland,Texas,48,"$62,993 ",,,,Midland
161,157,Llano,Texas,48,"$44,094 ",,,,Llano
162,158,Columbia,New York,36,"$57,336 ",,,,Columbia
163,159,Dutchess,New York,36,"$72,525 ",,,,Dutchess
164,160,Oldham,Kentucky,21,"$83,391 ",,,,Oldham
165,161,Warren,New Jersey,34,"$70,912 ",,,,Warren
166,162,Hanover,Virginia,51,"$75,070 ",,,,Hanover
167,,,Virginia,51,"$63,907 ",,,,
168,163,Storey,Nevada,32,"$61,573 ",,,,Storey
169,164,Dukes,Massachusetts,25,"$66,288 ",,,,Dukes
170,165,Towner,North Dakota,38,"$55,521 ",,,,Towner
171,166,Shelby,Alabama,01,"$68,770 ",,,,Shelby
172,167,Chittenden,Vermont,50,"$63,989 ",,,,Chittenden
173,168,Denver,Colorado,08,"$50,313 ",,,,Denver
174,169,Washtenaw,Michigan,26,"$59,055 ",,,,Washtenaw
175,170,Travis,Texas,48,"$58,025 ",,,,Travis
176,171,Delaware County,Pennsylvania,42,"$64,041 ",,,,Delaware County
177,172,Warren,Ohio,39,"$72,487 ",,,,Warren
178,173,Madison,Mississippi,28,"$59,904 ",,,,Madison
179,174,Wake,North Carolina,37,"$66,006 ",,,,Wake
180,175,Grand Isle,Vermont,50,"$59,509 ",,,,Grand Isle
181,,,New Hampshire,33,"$64,916 ",,,,
182,176,Henrico,Virginia,51,"$61,048 ",,,,Henrico
183,177,McKenzie,North Dakota,38,"$64,866 ",,,,McKenzie
184,178,Cobb,Georgia,13,"$63,920 ",,,,Cobb
185,179,Foster,North Dakota,38,"$50,677 ",,,,Foster
186,180,Madison,Montana,30,"$47,762 ",,,,Madison
187,181,Ouray,Colorado,08,"$64,601 ",,,,Ouray
188,182,Comal,Texas,48,"$65,839 ",,,,Comal
189,183,Cape May,New Jersey,34,"$56,494 ",,,,Cape May
190,184,Ventura,California,06,"$76,544 ",,,,Ventura
191,185,Montgomery,Texas,48,"$67,766 ",,,,Montgomery
192,186,Burke,North Dakota,38,"$53,693 ",,,,Burke
193,187,Worcester,Maryland,24,"$57,952 ",,,,Worcester
194,188,Cumberland,Maine,23,"$57,461 ",,,,Cumberland
195,189,Burleigh,North Dakota,38,"$61,811 ",,,,Burleigh
196,190,Cook,Minnesota,27,"$52,215 ",,,,Cook
197,191,Palm Beach,Florida,12,"$52,432 ",,,,Palm Beach
198,192,Sonoma,California,06,"$63,356 ",,,,Sonoma
199,193,Suffolk,Massachusetts,25,"$53,540 ",,,,Suffolk
200,194,Clackamas,Oregon,41,"$64,352 ",,,,Clackamas
201,,,Alaska,02,"$70,760 ",,,,
202,195,Greeley,Kansas,20,"$52,847 ",,,,Greeley
203,196,Hudson,New Jersey,34,"$58,442 ",,,,Hudson
204,197,Gloucester,New Jersey,34,"$74,524 ",,,,Gloucester
205,198,Arapahoe,Colorado,08,"$60,651 ",,,,Arapahoe
206,199,Valdez-Cordova Census Area,Alaska,02,"$74,878 ",,,,Valdez-Cordova Census Area
207,200,Chesterfield,Virginia,51,"$72,088 ",,,,Chesterfield
208,201,New Haven,Connecticut,09,"$61,996 ",,,,New Haven
209,202,Sitka,Alaska,02,"$69,405 ",,,,Sitka
210,203,Beaufort,South Carolina,45,"$57,316 ",,,,Beaufort
211,204,Botetourt,Virginia,51,"$65,935 ",,,,Botetourt
212,205,Mecklenburg,North Carolina,37,"$55,444 ",,,,Mecklenburg
213,206,New Castle,Delaware,10,"$64,537 ",,,,New Castle
214,,,New York,36,"$58,003 ",,,,
215,207,Nevada County,California,06,"$57,353 ",,,,Nevada County
216,208,Prince George's,Maryland,24,"$73,623 ",,,,Prince George's
217,209,McHenry,Illinois,17,"$76,145 ",,,,McHenry
218,210,Albany,New York,36,"$59,394 ",,,,Albany
219,211,Sarasota,Florida,12,"$49,052 ",,,,Sarasota
220,212,Santa Fe,New Mexico,35,"$52,917 ",,,,Santa Fe
221,213,Santa Cruz,California,06,"$66,519 ",,,,Santa Cruz
222,214,Oliver,North Dakota,38,"$71,250 ",,,,Oliver
223,215,St. Croix,Wisconsin,55,"$68,426 ",,,,St. Croix
224,216,Essex,New Jersey,34,"$55,095 ",,,,Essex
225,217,Fairbanks North Star,Alaska,02,"$69,223 ",,,,Fairbanks North Star
226,218,Livingston,Michigan,26,"$72,359 ",,,,Livingston
227,219,New Kent,Virginia,51,"$70,618 ",,,,New Kent
228,220,Bowman,North Dakota,38,"$56,964 ",,,,Bowman
229,221,Richland,Montana,30,"$58,112 ",,,,Richland
230,222,Cavalier,North Dakota,38,"$55,904 ",,,,Cavalier
231,223,Washington County,Wisconsin,55,"$66,159 ",,,,Washington County
232,224,LaMoure,North Dakota,38,"$53,691 ",,,,LaMoure
233,225,Bottineau,North Dakota,38,"$51,667 ",,,,Bottineau
234,226,Virginia Beach City,Virginia,51,"$65,219 ",,,,Virginia Beach City
235,227,Madison,Alabama,01,"$58,434 ",,,,Madison
236,228,Richmond,New York,36,"$72,569 ",,,,Richmond
237,229,Cumberland,Pennsylvania,42,"$60,826 ",,,,Cumberland
238,230,Aleutians West Census Area,Alaska,02,"$81,853 ",,,,Aleutians West Census Area
239,231,Dickinson,Iowa,19,"$56,136 ",,,,Dickinson
240,232,Kitsap,Washington,53,"$62,413 ",,,,Kitsap
241,233,Mercer,North Dakota,38,"$66,534 ",,,,Mercer
242,234,Monroe,Illinois,17,"$68,482 ",,,,Monroe
243,235,Roanoke County,Virginia,51,"$60,795 ",,,,Roanoke County
244,236,Barnes,North Dakota,38,"$50,274 ",,,,Barnes
245,237,Lane,Kansas,20,"$53,021 ",,,,Lane
246,238,Grand,Colorado,08,"$64,664 ",,,,Grand
247,239,Allegheny,Pennsylvania,42,"$51,366 ",,,,Allegheny
248,240,Ketchikan Gateway,Alaska,02,"$62,519 ",,,,Ketchikan Gateway
249,241,St. Charles,Missouri,29,"$71,077 ",,,,St. Charles
250,242,Terrell,Texas,48,"$39,479 ",,,,Terrell
251,243,Carroll,New Hampshire,33,"$50,866 ",,,,Carroll
252,244,Worcester,Massachusetts,25,"$65,223 ",,,,Worcester
253,245,Sioux,Nebraska,31,"$42,014 ",,,,Sioux
254,246,Park,Colorado,08,"$61,570 ",,,,Park
255,247,Kent,Maryland,24,"$56,259 ",,,,Kent
256,248,Adams,North Dakota,38,"$47,798 ",,,,Adams
257,249,Harris,Georgia,13,"$69,223 ",,,,Harris
258,250,Leelanau,Michigan,26,"$55,018 ",,,,Leelanau
259,251,Steele,North Dakota,38,"$55,735 ",,,,Steele
260,252,Daniels,Montana,30,"$46,100 ",,,,Daniels
261,253,Stark,North Dakota,38,"$62,559 ",,,,Stark
262,254,Sheridan,Montana,30,"$48,667 ",,,,Sheridan
263,255,Spotsylvania,Virginia,51,"$78,345 ",,,,Spotsylvania
264,256,Snohomish,Washington,53,"$68,381 ",,,,Snohomish
265,257,Mathews,Virginia,51,"$55,192 ",,,,Mathews
266,258,Merrimack,New Hampshire,33,"$65,353 ",,,,Merrimack
267,259,Miner,South Dakota,46,"$48,477 ",,,,Miner
268,260,Kendall,Illinois,17,"$81,765 ",,,,Kendall
269,261,Kenai Peninsula,Alaska,02,"$61,793 ",,,,Kenai Peninsula
270,262,Powhatan,Virginia,51,"$76,548 ",,,,Powhatan
271,263,Piatt,Illinois,17,"$63,027 ",,,,Piatt
272,264,Renville,North Dakota,38,"$60,847 ",,,,Renville
273,265,Chatham,North Carolina,37,"$57,091 ",,,,Chatham
274,266,Grundy,Iowa,19,"$56,827 ",,,,Grundy
275,267,Glasscock,Texas,48,"$69,107 ",,,,Glasscock
276,,,Colorado,08,"$58,433 ",,,,
277,268,Haines,Alaska,02,"$52,866 ",,,,Haines
278,269,Washington County,Oregon,41,"$64,180 ",,,,Washington County
279,270,Teller,Colorado,08,"$59,040 ",,,,Teller
280,271,Williamson,Texas,48,"$71,803 ",,,,Williamson
281,272,McLean,North Dakota,38,"$53,565 ",,,,McLean
282,273,Butler,Pennsylvania,42,"$58,230 ",,,,Butler
283,274,Columbia,Georgia,13,"$69,306 ",,,,Columbia
284,275,Converse,Wyoming,56,"$63,918 ",,,,Converse
285,276,Island,Washington,53,"$58,455 ",,,,Island
286,277,Stanley,South Dakota,46,"$54,620 ",,,,Stanley
287,278,Windsor,Vermont,50,"$52,460 ",,,,Windsor
288,279,Woodford,Illinois,17,"$66,639 ",,,,Woodford
289,280,Galveston,Texas,48,"$61,877 ",,,,Galveston
290,281,Audubon,Iowa,19,"$48,313 ",,,,Audubon
291,,,Minnesota,27,"$59,836 ",,,,
292,282,Isle of Wight,Virginia,51,"$63,942 ",,,,Isle of Wight
293,283,Fluvanna,Virginia,51,"$68,288 ",,,,Fluvanna
294,,,Washington,53,"$59,478 ",,,,
295,284,Larimer,Colorado,08,"$58,626 ",,,,Larimer
296,285,Grafton,New Hampshire,33,"$54,912 ",,,,Grafton
297,286,Lancaster,Virginia,51,"$49,248 ",,,,Lancaster
298,287,Medina,Ohio,39,"$65,951 ",,,,Medina
299,288,Parker,Texas,48,"$64,515 ",,,,Parker
300,289,San Diego,California,06,"$62,962 ",,,,San Diego
301,290,Door,Wisconsin,55,"$50,438 ",,,,Door
302,291,Anoka,Minnesota,27,"$70,380 ",,,,Anoka
303,292,Camden,New Jersey,34,"$61,683 ",,,,Camden
304,293,Slope,North Dakota,38,"$61,667 ",,,,Slope
305,294,Orange,New York,36,"$70,458 ",,,,Orange
306,295,Indian River,Florida,12,"$44,772 ",,,,Indian River
307,296,Middlesex,Virginia,51,"$53,309 ",,,,Middlesex
308,297,Dare,North Carolina,37,"$55,481 ",,,,Dare
309,298,Cass,North Dakota,38,"$52,590 ",,,,Cass
310,299,Belknap,New Hampshire,33,"$58,654 ",,,,Belknap
311,300,Sweetwater,Wyoming,56,"$71,525 ",,,,Sweetwater
312,301,Ocean,New Jersey,34,"$61,136 ",,,,Ocean
313,302,Multnomah,Oregon,41,"$52,511 ",,,,Multnomah
314,,,Rhode Island,44,"$56,361 ",,,,
315,303,McLean,Illinois,17,"$62,089 ",,,,McLean
316,304,Polk,Iowa,19,"$59,018 ",,,,Polk
317,305,Ulster,New York,36,"$58,590 ",,,,Ulster
318,306,Hodgeman,Kansas,20,"$52,375 ",,,,Hodgeman
319,307,Nelson,North Dakota,38,"$49,839 ",,,,Nelson
320,308,Jefferson,Montana,30,"$60,863 ",,,,Jefferson
321,309,Will,Illinois,17,"$76,147 ",,,,Will
322,310,St. Tammany,Louisiana,22,"$60,799 ",,,,St. Tammany
323,311,Honolulu,Hawaii,15,"$72,764 ",,,,Honolulu
324,312,Santa Barbara,California,06,"$62,779 ",,,,Santa Barbara
325,313,Warren,New York,36,"$55,904 ",,,,Warren
326,314,Hughes,South Dakota,46,"$59,338 ",,,,Hughes
327,315,Ness,Kansas,20,"$48,800 ",,,,Ness
328,90%,,,,,,,,
329,316,Sully,South Dakota,,"$54,524 ",,,,Sully
330,317,Sarpy,Nebraska,,"$69,965 ",,,,Sarpy
331,318,Cook,Illinois,,"$54,548 ",,,,Cook
332,319,Charleston,South Carolina,,"$50,792 ",,,,Charleston
333,320,La Plata,Colorado,,"$58,080 ",,,,La Plata
334,321,Chambers,Texas,,"$72,489 ",,,,Chambers
335,322,Gillespie,Texas,,"$53,668 ",,,,Gillespie
336,323,Thomas,Nebraska,,"$55,089 ",,,,Thomas
337,324,Frederick,Virginia,,"$68,424 ",,,,Frederick
338,325,Wheeler,Texas,,"$51,766 ",,,,Wheeler
339,326,Kane,Illinois,,"$69,530 ",,,,Kane
340,327,Hood,Texas,,"$55,754 ",,,,Hood
341,328,Greene,Ohio,,"$58,080 ",,,,Greene
342,329,Saunders,Nebraska,,"$59,870 ",,,,Saunders
343,330,Goliad,Texas,,"$50,923 ",,,,Goliad
344,331,Rensselaer,New York,,"$59,432 ",,,,Rensselaer
345,332,Sangamon,Illinois,,"$55,449 ",,,,Sangamon
346,333,San Luis Obispo,California,,"$58,697 ",,,,San Luis Obispo
347,334,Sargent,North Dakota,,"$53,381 ",,,,Sargent
348,335,Linn,Iowa,,"$57,260 ",,,,Linn
349,336,Goodhue,Minnesota,,"$56,836 ",,,,Goodhue
350,337,Warrick,Indiana,,"$62,351 ",,,,Warrick
351,338,Chesapeake City,Virginia,,"$69,743 ",,,,Chesapeake City
352,339,Ontario,New York,,"$56,479 ",,,,Ontario
353,340,Natrona,Wyoming,,"$57,791 ",,,,Natrona
354,341,King,Texas,,"$65,000 ",,,,King
355,342,Hendricks,Indiana,,"$68,297 ",,,,Hendricks
356,,,Delaware,,"$59,878 ",,,,
357,343,Plumas,California,,"$45,794 ",,,,Plumas
358,344,Lander,Nevada,,"$72,742 ",,,,Lander
359,345,Archuleta,Colorado,,"$48,933 ",,,,Archuleta
360,346,Washington County,Vermont,,"$57,281 ",,,,Washington County
361,347,Thurston,Washington,,"$62,229 ",,,,Thurston
362,,,North Dakota,,"$53,741 ",,,,
363,348,Emmet,Michigan,,"$50,929 ",,,,Emmet
364,349,Hamilton,Ohio,,"$48,593 ",,,,Hamilton
365,350,New Hanover,North Carolina,,"$49,835 ",,,,New Hanover
366,351,Jo Daviess,Illinois,,"$50,817 ",,,,Jo Daviess
367,,,Illinois,,"$56,797 ",,,,
368,352,Cass,Nebraska,,"$64,697 ",,,,Cass
369,353,Wright,Minnesota,,"$71,598 ",,,,Wright
370,354,Cherokee,Georgia,,"$67,261 ",,,,Cherokee
371,355,Jefferson,West Virginia,,"$65,304 ",,,,Jefferson
372,356,Montour,Pennsylvania,,"$51,482 ",,,,Montour
373,357,Johnson,Iowa,,"$53,424 ",,,,Johnson
374,358,Cameron,Louisiana,,"$64,574 ",,,,Cameron
375,359,Hemphill,Texas,,"$56,379 ",,,,Hemphill
376,360,Midland,Michigan,,"$53,076 ",,,,Midland
377,361,Matanuska-Susitna,Alaska,,"$71,037 ",,,,Matanuska-Susitna
378,,,California,,"$61,094 ",,,,
379,362,Cecil,Maryland,,"$66,689 ",,,,Cecil
380,363,Maui,Hawaii,,"$63,512 ",,,,Maui
381,364,Ramsey,Minnesota,,"$54,247 ",,,,Ramsey
382,365,Hampshire,Massachusetts,,"$61,227 ",,,,Hampshire
383,366,Southeast Fairbanks Census Area,Alaska,,"$56,801 ",,,,Southeast Fairbanks Census Area
384,367,Clay,Missouri,,"$60,936 ",,,,Clay
385,368,Morton,North Dakota,,"$60,065 ",,,,Morton
386,369,Strafford,New Hampshire,,"$58,825 ",,,,Strafford
387,370,Durham,North Carolina,,"$51,853 ",,,,Durham
388,371,Calaveras,California,,"$55,295 ",,,,Calaveras
389,372,Washington County,Nebraska,,"$65,409 ",,,,Washington County
390,,,Hawaii,,"$67,402 ",,,,
391,373,Wells,North Dakota,,"$44,132 ",,,,Wells
392,374,Berkshire,Massachusetts,,"$48,450 ",,,,Berkshire
393,375,Woodford,Kentucky,,"$57,580 ",,,,Woodford
394,376,Northampton,Pennsylvania,,"$60,097 ",,,,Northampton
395,377,Pinellas,Florida,,"$45,535 ",,,,Pinellas
396,378,Franklin,Massachusetts,,"$53,663 ",,,,Franklin
397,379,Fayette,Kentucky,,"$48,398 ",,,,Fayette
398,380,Boone,Kentucky,,"$67,225 ",,,,Boone
399,381,Dauphin,Pennsylvania,,"$54,066 ",,,,Dauphin
400,382,Sheridan,North Dakota,,"$43,250 ",,,,Sheridan
401,383,Bennington,Vermont,,"$50,221 ",,,,Bennington
402,384,Posey,Indiana,,"$58,750 ",,,,Posey
403,385,Douglas,Nebraska,,"$53,325 ",,,,Douglas
404,,,Vermont,,"$54,267 ",,,,
405,386,Suffolk City,Virginia,,"$66,085 ",,,,Suffolk City
406,387,Lake,Ohio,,"$56,018 ",,,,Lake
407,388,Pope,Minnesota,,"$52,350 ",,,,Pope
408,389,Kossuth,Iowa,,"$51,812 ",,,,Kossuth
409,390,York,Maine,,"$57,348 ",,,,York
410,391,Randall,Texas,,"$58,529 ",,,,Randall
411,392,Dodge,Minnesota,,"$69,301 ",,,,Dodge
412,393,Warren,Iowa,,"$62,535 ",,,,Warren
413,394,Brazoria,Texas,,"$67,603 ",,,,Brazoria
414,395,Walsh,North Dakota,,"$48,592 ",,,,Walsh
415,396,Clay,Iowa,,"$49,035 ",,,,Clay
416,397,Lipscomb,Texas,,"$57,978 ",,,,Lipscomb
417,398,Scott,Iowa,,"$52,735 ",,,,Scott
418,399,Gallatin,Montana,,"$52,833 ",,,,Gallatin
419,400,Solano,California,,"$67,177 ",,,,Solano
420,401,Nassau,Florida,,"$55,315 ",,,,Nassau
421,402,Moore,North Carolina,,"$49,544 ",,,,Moore
422,403,Calumet,Wisconsin,,"$65,130 ",,,,Calumet
423,404,Kidder,North Dakota,,"$50,000 ",,,,Kidder
424,,,Wyoming,,"$57,406 ",,,,
425,405,Lafayette,Louisiana,,"$51,462 ",,,,Lafayette
426,406,Union,North Carolina,,"$65,892 ",,,,Union
427,407,Warren,Virginia,,"$61,610 ",,,,Warren
428,408,Stillwater,Montana,,"$57,906 ",,,,Stillwater
429,409,El Paso,Colorado,,"$57,125 ",,,,El Paso
430,410,Windham,Vermont,,"$50,234 ",,,,Windham
431,411,Union,Ohio,,"$65,086 ",,,,Union
432,412,Bristol,Massachusetts,,"$55,298 ",,,,Bristol
433,413,Sagadahoc,Maine,,"$56,733 ",,,,Sagadahoc
434,414,DeKalb,Georgia,,"$50,856 ",,,,DeKalb
435,415,Hoonah-Angoon Census Area,Alaska,,"$49,545 ",,,,Hoonah-Angoon Census Area
436,416,Salem,New Jersey,,"$59,718 ",,,,Salem
437,417,Weston,Wyoming,,"$55,461 ",,,,Weston
438,418,Clermont,Ohio,,"$60,365 ",,,,Clermont
439,419,Manassas City,Virginia,,"$71,036 ",,,,Manassas City
440,420,Onondaga,New York,,"$54,242 ",,,,Onondaga
441,421,Stevens,Minnesota,,"$54,206 ",,,,Stevens
442,422,Monroe,New York,,"$52,394 ",,,,Monroe
443,423,Bremer,Iowa,,"$61,216 ",,,,Bremer
